1, 82
2, 3
3, 2
4, 2
5, 8
6, 6
7, 78
8, 37
9, 10
10, 1
11, 1
12, 15
13, 2
14, 1
15, 2
16, 2
17, 1
18, 2
19, 1
20, 2
21, 1
22, 1
23, 1
24, 1
25, 2
26, 2
27, 1
28, 1
29, 1
30, 1
31, 1
32, 1
33, 1
34, 1
35, 1
36, 1
37, 1
38, 1
39, 2
40, 1
41, 1
42, 2
43, 1
44, 1
45, 1
46, 2
47, 1
48, 2
49, 1
50, 7
51, 1
52, 1
53, 1
54, 1
55, 1
56, 1
57, 1
58, 3
59, 1
60, 1
61, 1
62, 2
63, 3
64, 1
65, 2
66, 1
67, 1
68, 2
69, 1
70, 1
71, 2
72, 8
73, 1
74, 1
75, 1
76, 1
77, 1
78, 1
79, 1
80, 1
81, 1
82, 1
83, 1
84, 1
85, 4
86, 3
87, 1
88, 3
89, 1
90, 5
91, 2
92, 3
93, 4
94, 1
95, 2
96, 1
97, 1
98, 1
99, 8
100, 1
101, 2
102, 1
103, 1
104, 1
105, 1
106, 1
107, 1
108, 1
109, 1
110, 1
111, 2
112, 1
113, 1
114, 1
115, 1
116, 1
117, 1
118, 1
119, 1
120, 2
121, 1
122, 1
123, 1
124, 2
125, 1
126, 1
127, 1
128, 1
129, 1
130, 1
131, 1
132, 1
133, 1
134, 1
135, 1
136, 1
137, 1
138, 1
139, 1
140, 1
141, 2
142, 1
143, 1
144, 1
145, 1
146, 1
147, 1
148, 1
149, 1
150, 7
151, 1
152, 1
153, 1
154, 1
155, 1
156, 1
157, 1
158, 1
159, 1
160, 1
161, 1
162, 1
163, 1
164, 1
165, 1
166, 1
167, 1
168, 1
169, 1
170, 1
171, 1
172, 1
173, 1
174, 1
175, 1
176, 1
177, 1
178, 1
179, 1
180, 2
181, 1
182, 2
183, 7
184, 1
185, 1
186, 1
187, 1
188, 1
189, 2
190, 1
191, 1
192, 1
193, 1
194, 1
195, 1
196, 2
197, 1
198, 1
199, 1
200, 1
201, 12
202, 1
203, 1
204, 1
205, 1
206, 1
207, 1
208, 1
209, 1
210, 1
211, 1
212, 7
213, 1
214, 3
215, 3
216, 1
217, 1
218, 1
219, 1
220, 3
221, 2
222, 1
223, 1
224, 1
225, 1
226, 1
227, 1
228, 1
229, 1
230, 1
231, 1
232, 1
233, 2
234, 1
235, 2
236, 2
237, 2
238, 1
239, 1
240, 7
241, 2
242, 1
243, 2
244, 1
245, 1
246, 1
247, 1
248, 1
249, 1
250, 1
251, 1
252, 1
253, 1
254, 2
255, 1
256, 1
257, 1
258, 1
259, 2
260, 1
261, 1
262, 1
263, 3
264, 1
265, 1
266, 1
267, 1
268, 1
269, 2
270, 1
271, 1
272, 1
273, 1
274, 1
275, 1
276, 1
277, 1
278, 1
279, 1
280, 4
281, 1
282, 1
283, 1
284, 1
285, 3
286, 2
287, 1
288, 1
289, 1
290, 1
291, 1
292, 1
293, 1
294, 1
295, 1
296, 1
297, 1
298, 1
299, 1
300, 1
