# root_node:16735
# size:997
5|262659|-1
3132|20144|-1
3132|26136|-1
3132|52234|-1
3597|3449|-1
3597|4270|-1
3597|5692|-1
3597|10671|-1
3597|11058|0
3597|27790|-1
3597|27993|-1
3597|28109|-1
3597|262156|-1
4270|11058|0
4270|14845|-1
4270|27770|-1
4270|27875|-1
4270|27883|-1
4270|27981|-1
4270|27993|-1
4270|28107|-1
4270|52314|-1
4270|52424|-1
4270|52442|-1
4270|61496|-1
4270|262156|-1
4270|263186|-1
7298|28274|-1
10733|20142|-1
10733|22548|0
10733|28138|0
10733|28294|0
10733|52678|0
10733|262275|-1
10733|262476|0
10733|262572|-1
10733|262757|0
10733|263136|-1
10733|263332|-1
10733|263353|-1
10986|11058|0
11014|3597|-1
11014|10986|-1
11014|11008|-1
11014|11058|-1
11014|11514|-1
11014|16921|-1
11014|19315|-1
11014|21756|-1
11014|27674|-1
11014|27756|-1
11014|27865|-1
11014|27870|-1
11014|27977|-1
11014|27988|-1
11014|28026|-1
11014|28037|-1
11014|28065|-1
11014|28066|-1
11014|52251|-1
11014|52275|-1
11014|52283|-1
11014|52316|-1
11014|52317|-1
11014|52363|-1
11014|52380|-1
11014|52413|-1
11014|52427|-1
11014|52431|-1
11014|52465|-1
11014|52491|-1
11014|61470|-1
11014|262192|-1
11014|262196|-1
11014|262230|-1
11014|262259|-1
11014|263707|-1
11058|11815|0
11058|18747|0
11058|27744|0
11058|28066|0
11058|36408|0
11058|52251|0
11058|52275|0
11058|52376|-1
11058|61445|-1
11058|61470|0
11058|262216|0
11058|262259|0
11432|18747|-1
11432|22548|0
11432|27697|-1
11432|28138|0
11432|28143|-1
11432|28165|-1
11432|28281|-1
11432|28294|0
11432|52571|-1
11432|52678|0
11432|52795|-1
11432|52825|-1
11432|52969|-1
11432|53068|-1
11432|61867|-1
11432|262476|0
11432|262499|-1
11432|262546|-1
11432|262605|-1
11432|262757|0
11432|263132|-1
11432|263324|-1
11432|263491|-1
11815|52399|-1
11835|14457|-1
11835|19723|-1
11835|22148|-1
11835|22548|0
11835|28138|0
11835|28145|-1
11835|28158|-1
11835|28181|-1
11835|28223|-1
11835|28238|-1
11835|28294|0
11835|28359|-1
11835|28592|-1
11835|28621|-1
11835|52517|-1
11835|52544|-1
11835|52560|-1
11835|52561|-1
11835|52577|-1
11835|52587|-1
11835|52607|-1
11835|52616|-1
11835|52630|-1
11835|52633|-1
11835|52678|0
11835|52705|-1
11835|52724|-1
11835|52745|-1
11835|52817|-1
11835|52821|-1
11835|52912|-1
11835|53062|-1
11835|53088|-1
11835|53189|-1
11835|61634|-1
11835|61681|-1
11835|61696|-1
11835|61717|-1
11835|61725|-1
11835|61728|-1
11835|61766|-1
11835|61787|-1
11835|61819|-1
11835|61872|-1
11835|61910|-1
11835|61927|-1
11835|262286|-1
11835|262290|-1
11835|262298|-1
11835|262322|-1
11835|262433|-1
11835|262436|-1
11835|262437|-1
11835|262451|-1
11835|262476|0
11835|262482|-1
11835|262530|-1
11835|262573|-1
11835|262574|-1
11835|262636|-1
11835|262641|-1
11835|262645|-1
11835|262675|-1
11835|262688|0
11835|262722|-1
11835|262736|-1
11835|262756|-1
11835|262757|0
11835|262790|-1
11835|262810|-1
11835|262847|-1
11835|262866|-1
11835|262871|-1
11835|262900|-1
11835|262905|-1
11835|262911|-1
11835|262958|-1
11835|262966|-1
11835|262978|-1
11835|262979|-1
11835|262995|-1
11835|263002|-1
11835|263011|-1
11835|263027|-1
11835|263042|-1
11835|263059|-1
